customer_id,age,gender,income,credit_score,employment_status,education,loan_amount,loan_term_months,account_type,city,account_created,has_default,churn,constant_col,sparse_feature
CUST00774,45,male,26679.8113355795,596,Employed,High School,21338.91448893601,36,Type_10,Seattle,2020-08-31,no,0,A,
CUST00017,41,M,19767.04358332542,674,Retired,Bachelor's,7617.70008172521,48,Type_5,San Antonio,2022-10-02,no,0,A,
CUST00127,31,Male,66204.6965959457,598,EMPLOYED,PhD,35447.200523519816,24,Type_6,San Jose,2021-10-01,NO,0,A,-0.10875102283361787
CUST00322,28,Female,40248.53620270007,547,Employed,Master's,3430.9251607856722,48,Type_1,Fort Worth,2022-08-17,YES,0,A,
CUST00255,32,Female,38346.96012890018,556,Self-Employed,Bachelor's,200.36031662673028,48,Type_10,San Jose,not-a-date,NO,0,A,0.6176206650846504
CUST00992,35,Female,47237.41178056396,510,Employed,Some College,8539.14764844156,36,Unknown,San Francisco,2023-08-14,no,1,A,
CUST00626,26,Female,24996.05062205995,,Unemployed,Bachelor's,8105.736209156168,48,Type_5,New York,2022-10-13,yes,0,A,
CUST00190,32,Female,96227.22800401473,,Student,Master's,4129.836523274718,60,Type_11,San Jose,not-a-date,no,1,A,-0.13513000707570208
CUST00115,41,Male,40123.13205275819,,Retired,Master's,865.7106226563307,48,Type_11,Nashville,2023-01-26,no,1,A,
CUST00644,35,Male,68786.55308935886,673,Employed,Bachelor's,40194.199597551975,36,Type_9,San Francisco,2023-02-16,no,1,A,0.18091067522502524
CUST00606,28,male,19971.91762216986,682,Self-Employed,Master's,13351.173488629718,36,Type_3,,2021-01-15,no,0,A,
CUST00180,45,M,,,Employed,Master's,37427.622149465285,60,Type_10,Seattle,2022-06-14,yes,0,A,
CUST00301,31,Male,44861.34584868847,516,Employed,Bachelor's,6889.405597088879,48,Type_3,San Diego,2022-03-02,yes,0,A,
CUST00790,43,Male,118007.84015727842,695,Employed,Master's,29018.29669103016,24,Unknown,Dallas,2020-11-02,no,0,A,
CUST00743,38,Male,24871.228658262946,526,Self-Employed,Bachelor's,714.1755075968232,48,Type_5,,2022-11-23,no,0,A,
CUST00754,26,Female,,654,Employed,Some College,35203.20410769666,24,Type_7,Fort Worth,2021-01-19,yes,0,A,0.9016194489247448
CUST00715,51,Male,87632.81404338687,591,Self-Employed,Some College,6527.521254438513,24,Type_7,Jacksonville,2020-02-01,yes,0,A,-1.4216690480590324
CUST00792,41,M,58010.647060721465,615,Employed,PhD,24064.13657859577,48,Type_8,Los Angeles,2022-03-17,no,0,A,-1.97072128184557
CUST00517,26,Male,,536,Unemployed,Master's,13385.391152837436,48,Type_4,San Francisco,not-a-date,yes,0,A,
CUST00372,55,Male,105766.20003564254,590,Retired,Bachelor's,974.0915362282254,12,Type_4,Dallas,2021-06-14,no,0,A,
CUST00045,29,Female,56383.378057589696,549,Retired,Bachelor's,3277.699315914475,36,Type_6,Houston,2021-08-20,no,0,A,
CUST00945,25,Male,134727.37447136815,557,Retired,Bachelor's,16278.320779942342,,Type_0,Chicago,2023-09-25,yes,0,A,-0.5786510541204551
CUST00157,43,Female,,,Self-Employed,Bachelor's,5718.108077372189,48,Unknown,,2022-02-02,no,0,A,
CUST00960,45,Female,56658.265526013136,623,Student,Some College,5463.126509691275,12,Type_10,Phoenix,2020-02-15,no,0,A,-0.8669252393444344
CUST00171,28,Female,322110.23807149427,,Self-Employed,PhD,17517.303346730172,48,Type_0,Boston,2020-03-16,no,0,A,
CUST00016,25,Female,32046.90660332587,657,Employed,Master's,12553.387775007943,36,Type_2,San Antonio,2022-04-01,no,0,A,
CUST00511,37,Male,113659.129471931,687,Student,Bachelor's,17512.292298046388,12,Type_6,Charlotte,2020-05-14,no,0,A,
CUST00048,42,male,33946.3825564078,531,Self-Employed,Some College,28062.37360003232,48,Type_2,Columbus,2023-06-10,yes,0,A,
CUST00973,30,Female,71226.96405460621,540,Employed,Bachelor's,13278.219525148783,36,Type_10,Nashville,2023-03-01,no,0,A,
CUST00874,37,Female,24212.958320567184,,Employed,Master's,689.6452759606068,12,Type_5,Denver,2022-06-18,no,0,A,0.8701781747467708
CUST00515,47,male,26934.509477625736,724,Self-Employed,PhD,9329.65516722286,48,Type_3,Dallas,2023-09-24,no,1,A,
CUST00716,39,female,40183.62969248878,506,Self-Employed,High School,15548.54686635345,36,Type_8,San Francisco,2022-03-11,yes,1,A,
CUST00480,36,Female,16862.499141362845,566,Retired,Master's,1856.267507034357,24,Type_1,Austin,2022-04-01,yes,0,A,
CUST00283,23,Female,85453.63621422922,598,Employed,Some College,52260.79722799,36,Type_6,San Diego,2023-07-16,no,0,A,
CUST00749,21,male,41066.420679869196,603,Employed,Some College,24783.805839850058,48,Type_6,San Diego,2022-02-20,yes,0,A,
CUST00865,33,Female,121974.87430495214,553,Employed,Bachelor's,1890.198867259206,48,Unknown,Denver,not-a-date,yes,0,A,2.58727145584531
CUST00225,51,female,31019.30814166022,619,Employed,High School,5591.34549699275,48,Type_4,Portland,2022-12-28,yes,0,A,-1.9762160643903117
CUST00026,24,FEMALE,128969.64904664531,582,Unemployed,High School,16951.526009737114,12,Type_2,San Diego,2021-05-28,no,0,A,
CUST00813,40,,36492.37200247213,563,Student,Bachelor's,18018.519920028186,12,Type_6,Seattle,not-a-date,no,1,A,
CUST00437,21,Female,43970.11581248415,597,EMPLOYED,High School,26508.503244718184,,Unknown,Columbus,2023-02-13,YES,0,A,
CUST00990,40,,,551,Self-Employed,Some College,5354.242959634545,36,Type_5,Oklahoma City,2020-01-12,no,0,A,0.849521986994124
CUST00364,46,Female,441120.0988449369,542,Employed,Some College,5914.095058909441,48,Type_9,Boston,2021-01-22,yes,0,A,-0.8667326706603131
CUST00229,46,Male,43638.903636857656,,Student,Master's,21882.707005878263,12,Type_6,Nashville,2023-09-23,no,0,A,
CUST00037,18,,33189.81900851678,697,Self-Employed,Some College,10724.513766246884,48,Type_4,Oklahoma City,2021-04-05,no,0,A,
CUST00669,51,Female,119652.58445176348,554,Self-Employed,High School,19251.46727489424,24,Type_2,New York,2021-10-20,NO,0,A,1.2194310829547725
CUST00513,27,Male,19893.56952300195,714,Employed,High School,6228.800917072877,24,Type_7,Boston,2020-02-12,no,0,B,
CUST00374,63,Female,25162.8813629654,522,Employed,Bachelor's,3136.248399273248,60,Type_5,Columbus,2023-05-06,yes,1,A,
CUST00469,31,Male,,655,Retired,High School,3834.6126720423986,60,Type_2,San Francisco,2021-01-13,no,0,A,
CUST00136,28,Female,25754.230517936012,510,Unemployed,Master's,2662.766072153234,12,Type_9,,2020-07-12,no,1,A,-1.0280386590928636
CUST00885,60,Male,69509.30727765658,582,employed,Master's,7221.790555524021,48,Type_0,Charlotte,2021-05-13,yes,0,A,0.06875005676357226
CUST00734,50,Male,54454.83118079406,558,Employed,High School,11153.52585323372,24,Type_3,Indianapolis,2023-03-28,no,1,A,
CUST00756,43,Male,43035.893100067784,527,Employed,Bachelor's,44329.6111255269,12,Type_6,Nashville,2022-02-19,yes,0,A,
CUST00194,40,Male,27364.612943891476,609,Employed,Bachelor's,29561.70104054882,24,Type_11,Columbus,2021-04-15,yes,0,A,
CUST00889,51,female,,635,Employed,Bachelor's,3287.4923769570364,36,Type_0,Houston,2021-06-18,no,0,A,
CUST00899,28,Female,59260.22241398928,590,Retired,PhD,2692.2475435778347,48,Type_9,Chicago,2022-11-06,NO,1,A,
CUST00503,44,Male,115084.49964158074,567,Employed,Master's,289.23557052053917,36,Type_0,Seattle,2021-10-12,no,0,A,
CUST00076,39,FEMALE,78912.36661079826,638,Employed,Bachelor's,10236.610948720503,36,Type_10,El Paso,2023-06-29,no,0,A,-0.5791861411469302
CUST00864,30,Female,28434.153564379263,527,employed,High School,25142.067976966162,36,Type_4,San Jose,2020-05-19,no,0,A,0.8228420732163579
CUST00579,51,Female,123036.53539131099,533,Employed,Some College,32200.789143504153,36,Type_5,Seattle,2020-12-28,no,0,A,
CUST00811,32,female,55646.26371008237,592,Self-Employed,Bachelor's,1211.5728050070427,36,Type_7,San Antonio,2023-04-13,yes,0,A,
CUST00680,46,Male,31008.86274145745,547,Employed,Some College,90164.12509997649,24,Type_10,Boston,2021-11-12,no,0,A,
CUST00162,51,Male,,,Employed,Bachelor's,5354.956099702254,36,Type_6,Los Angeles,2020-08-05,NO,0,A,0.31982306261406573
CUST00732,42,Male,42707.08974662202,540,Employed,High School,9349.681560010522,12,Type_8,Boston,2020-10-05,YES,0,A,
CUST00152,29,female,940396.5132944148,587,Employed,PhD,2593.1371022823623,36,Type_2,Charlotte,2023-06-04,no,0,A,
CUST00711,36,male,41445.885808348125,,Employed,Master's,1907.287721936797,24,Type_9,Phoenix,2021-06-08,no,0,A,
CUST00730,,male,51613.35850787308,,Self-Employed,Bachelor's,18674.762548054357,36,Type_4,New York,2020-04-22,YES,0,A,1.2931480750212714
CUST00786,48,Female,,606,Employed,,41649.677801433194,36,Type_1,Las Vegas,2023-05-15,yes,0,A,
CUST00111,37,M,127923.57602735919,606,Self-Employed,,5279.948247355005,48,Type_1,Seattle,2022-10-03,yes,1,A,-0.3946797086605034
CUST00226,38,Female,30900.09663192224,626,Unemployed,Bachelor's,10110.702443065404,,Type_1,Charlotte,2020-03-13,NO,0,A,
CUST00718,33,Female,25563.215025849237,624,Employed,Bachelor's,20414.62857853869,12,Type_9,Dallas,2021-03-04,no,0,A,
CUST00103,28,male,48597.561681772815,672,Unemployed,Bachelor's,9838.313715863369,12,Type_8,Los Angeles,2023-10-17,no,0,A,
CUST00421,59,Female,60679.91358014725,627,Retired,Bachelor's,13312.188327683729,12,Type_11,Austin,2023-07-22,no,0,A,1.8223928325513976
CUST00419,,,,567,Employed,Bachelor's,292.6116370880117,12,Type_0,Charlotte,2020-10-19,no,1,A,1.0865305578988218
CUST00781,21,Female,72452.1588498357,520,Retired,PhD,5747.818473868135,36,Type_3,Philadelphia,2020-06-11,,0,A,
CUST00586,32,Female,53960.68125955192,519,Employed,Bachelor's,10062.162616541043,36,Type_5,El Paso,2020-07-14,no,0,A,-1.0260680827411577
CUST00811,32,female,55646.26371008237,592,Self-Employed,Bachelor's,1211.5728050070427,36,Type_7,San Antonio,2023-04-13,yes,0,A,
CUST00672,33,Male,66158.6593793768,560,Employed,Bachelor's,24057.304152858524,12,Type_7,Los Angeles,2022-09-18,no,0,A,
CUST00119,47,female,64127.60179724581,552,Retired,Bachelor's,44.506771573517796,60,Type_1,Los Angeles,2020-01-07,no,0,A,
CUST00053,45,Male,43266.32447422293,685,Student,High School,20458.417397843856,12,Type_10,San Jose,2023-06-24,yes,0,A,
CUST00151,42,M,,649,Self-Employed,Master's,7954.096249023983,60,Type_11,Austin,2023-02-27,no,0,A,0.16954041021828617
CUST00403,38,Female,,591,Retired,Master's,17887.931284335267,24,Type_7,San Diego,2022-12-01,no,0,A,0.12034991537717113
CUST00984,37,Male,43324.96650493512,655,Employed,Bachelor's,12939.463117810672,24,Type_7,New York,2022-07-28,no,0,A,
CUST00207,44,Male,,707,Employed,Bachelor's,1471.7011367792416,36,Type_5,Philadelphia,2021-05-12,,0,A,
CUST00658,40,,36250.74231285636,645,Employed,,12838.040009480917,36,Type_7,San Antonio,2022-04-03,no,0,A,
CUST00924,52,male,29999.70419517356,590,Self-Employed,Bachelor's,585.9073725405494,36,Type_0,Columbus,2023-03-13,no,0,A,
CUST00793,22,Female,140810.78116052863,684,employed,Bachelor's,6746.624953801368,48,Type_9,Denver,2022-12-10,no,0,A,
CUST00008,32,male,55710.16902037155,515,Retired,Bachelor's,1688.2543174503137,60,Type_1,Oklahoma City,2020-09-30,,0,A,-0.04518552842516206
CUST00979,47,Female,80194.194829882,702,Employed,Bachelor's,22725.007801062307,24,Type_1,Las Vegas,2022-01-16,yes,0,A,1.002579814271594
CUST00036,40,Male,428339.5511790028,,Employed,Bachelor's,21627.238289614055,36,Type_0,Columbus,2022-10-26,yes,0,A,
CUST00452,26,male,38398.67421174303,600,Employed,Master's,16375.471572011169,,Unknown,Fort Worth,2020-03-12,no,0,A,0.3460344109108019
CUST00651,51,Male,80469.08101569631,566,Employed,Master's,2515.8977646422886,24,Type_1,San Diego,2022-02-05,no,0,A,
CUST00253,50,Female,16959.00867831476,614,Self-Employed,Some College,8797.125148712714,36,Type_6,Chicago,2021-12-28,yes,1,A,0.8090542890877785
CUST00303,45,FEMALE,117181.64376378316,572,employed,High School,530.5234277152691,24,Type_11,Jacksonville,2023-05-05,yes,0,A,-0.32883082658724
CUST00777,35,FEMALE,57138.31882992905,613,Employed,Bachelor's,18094.862308111165,48,Unknown,Oklahoma City,2023-10-07,no,0,A,
CUST00571,58,Male,53424.9465866735,613,Self-Employed,Master's,5601.891725765928,12,Unknown,Boston,2022-02-03,no,0,A,-1.0844706235787835
CUST00623,54,Female,24613.29509014548,624,employed,High School,15038.705943987352,36,Type_3,El Paso,2023-09-28,no,1,A,-0.0053305733261247
CUST00740,18,Male,63073.544293851824,693,Retired,High School,6173.594550770461,36,Type_7,Seattle,2021-07-07,no,0,A,
CUST00750,26,Male,88035.02552542461,646,Student,Some College,11026.018952644776,36,Type_9,Los Angeles,2023-03-10,YES,1,B,
CUST00262,18,M,40266.01814813009,664,Self-Employed,Master's,10589.578626970344,24,Type_8,Philadelphia,2023-05-29,no,0,A,0.46078884826140104
CUST00610,45,,28194.553842566154,668,Student,Master's,6006.476513450554,24,Unknown,Fort Worth,2022-07-25,no,0,A,
CUST00297,41,Male,12360.873847118735,618,Self-Employed,PhD,41126.94515228092,36,Type_7,San Diego,2022-06-21,no,0,A,0.8967077783687035
CUST00414,41,Male,144727.63357390914,773,Retired,,473.8248138508854,12,Type_1,Philadelphia,2022-12-14,no,0,A,
CUST00150,41,Female,57081.98215488018,674,Self-Employed,Bachelor's,7399.375055454348,48,Type_10,Seattle,2023-05-16,no,0,A,1.751409073748911
CUST00819,50,Male,,,Retired,High School,1963.772618200521,36,Unknown,Denver,2021-12-16,no,1,A,
CUST00640,33,Male,69094.7800565174,512,Self-Employed,Bachelor's,12203.258313073295,60,Type_0,Chicago,not-a-date,yes,0,A,
CUST00925,19,Female,122936.1796184419,555,Employed,High School,2655.937454909983,36,Type_1,Austin,2023-06-30,yes,0,A,
CUST00550,39,Male,66197.59638145701,554,Self-Employed,,12932.830066106611,48,Type_2,Portland,not-a-date,no,0,A,
CUST00822,65,Male,83972.08642470432,580,Employed,Some College,32510.83014573124,24,Unknown,San Diego,not-a-date,no,0,A,
CUST00488,58,Female,25531.095935708694,520,Employed,Bachelor's,9620.704717037925,48,Type_1,San Jose,2020-10-08,no,0,A,
CUST00710,40,Female,41465.71589590572,653,employed,Bachelor's,1501.4899483946276,,Unknown,San Diego,2021-03-30,no,0,A,
CUST00147,22,Female,46001.57837660762,615,Employed,High School,1456.8421811576347,36,Type_8,San Antonio,2021-05-28,no,0,A,
CUST00146,23,Female,37079.2845947322,727,Unemployed,Bachelor's,36599.9500331476,36,Type_9,Oklahoma City,2021-10-28,yes,0,A,
CUST00751,21,male,85056.63998863327,575,Employed,Bachelor's,19321.724384650723,36,Type_9,Denver,2022-02-09,yes,0,A,
CUST00970,39,Female,55106.06107303911,,Retired,Bachelor's,28088.991749878493,,Type_10,Houston,2023-03-29,no,1,A,1.683972030069338
CUST00770,46,Male,10082.447872020255,706,Employed,Bachelor's,48843.78262846397,36,Type_3,Austin,2022-01-21,no,0,A,
CUST00659,36,female,57416.80613139354,605,Self-Employed,Master's,1835.29293479209,48,Type_7,Phoenix,2022-06-27,no,1,A,
CUST00348,29,Male,39639.2700357827,571,Employed,Master's,14749.806776029944,24,Type_7,,2021-09-25,no,0,A,
CUST00463,40,Female,85219.88410946673,652,Student,Bachelor's,15065.849803641178,,Type_3,Las Vegas,2021-08-23,no,0,A,
CUST00325,23,Male,44459.06941029608,,Employed,Master's,2391.1406437814176,24,Type_6,Indianapolis,2022-07-29,no,0,A,
CUST00186,43,Female,,553,Employed,PhD,30567.608944408563,60,Unknown,Phoenix,2022-10-29,yes,0,A,
CUST00123,21,female,53410.67209026728,532,Retired,High School,36417.68152265457,48,Type_3,,2022-08-12,yes,0,A,
CUST00888,45,Female,267654.509064408,613,Employed,High School,4433.352679601279,36,Type_8,Chicago,2020-08-17,no,0,A,
CUST00608,18,male,,634,Employed,Bachelor's,6928.81997510903,60,Type_10,San Jose,not-a-date,NO,0,A,
CUST00143,40,Female,158737.7062057131,,employed,High School,39087.48119545218,60,Type_11,Houston,2020-03-06,no,0,A,
CUST00521,44,male,43918.10939819792,627,Student,,10700.841586874638,48,Type_5,Philadelphia,2022-09-05,no,0,A,
CUST00197,39,Male,82243.20764794525,572,Unemployed,Bachelor's,33388.544056944906,60,Type_2,,2023-07-29,no,0,A,0.40043199385628025
CUST00609,,Male,205417.12793113146,659,Employed,Some College,8939.756442222031,48,Type_6,Denver,2020-10-14,no,0,A,1.4318890637745134
CUST00279,33,Male,,508,Retired,Bachelor's,74137.85272732037,36,Type_3,Jacksonville,2022-07-10,no,0,A,-0.4590044602229095
CUST00293,48,male,37417.22508288281,564,Employed,Bachelor's,8259.753811425884,60,Type_2,El Paso,2020-09-26,no,0,A,
CUST00400,18,Male,20860.771416545027,511,Unemployed,Some College,8357.1717691069,24,Type_1,Portland,2023-02-22,no,0,A,
CUST00122,54,Female,23948.117444041767,598,Employed,Master's,50718.49264040792,24,Type_2,Dallas,2020-09-21,yes,0,A,2.060826563902659
CUST00183,43,Female,,,Student,Master's,3772.2391496816044,12,Type_11,El Paso,2023-10-20,,0,A,
CUST00202,50,Female,33359.93949814356,603,Unemployed,Bachelor's,1115.6716473965946,48,Unknown,San Francisco,2020-10-11,no,0,A,-0.18573676341849862
CUST00438,,Male,33202.35801753983,,Employed,Some College,7658.196424925091,24,Type_3,Charlotte,2022-12-10,no,0,A,
CUST00246,32,Female,65239.12610814467,602,Employed,Master's,1281.1055208854723,36,Type_8,Boston,2020-09-25,yes,1,A,
CUST00415,29,Male,,621,Employed,High School,9281.764643576425,36,Unknown,San Francisco,2022-06-05,no,0,A,-0.7815598592245849
CUST00807,32,Female,50757.44780348276,562,Employed,High School,9356.283840681805,36,Type_2,Phoenix,2023-01-03,no,0,A,
CUST00796,37,Male,47483.02739595102,581,Employed,Some College,5500.883154640176,48,Type_8,Las Vegas,2022-10-22,NO,0,A,0.2995204194161605
CUST00959,43,Female,41029.04561727108,525,Employed,Bachelor's,3712.805908959911,12,Type_10,Los Angeles,not-a-date,no,0,A,-1.0640459272455725
CUST00799,,male,33677.78255303775,586,Employed,Bachelor's,5208.425837594882,48,Type_9,Las Vegas,2022-12-03,no,0,A,
CUST00923,29,Male,125247.61981572342,610,Retired,High School,77858.10346450751,36,Type_9,Boston,2022-04-03,yes,1,A,1.4022095895032698
CUST00129,31,,35397.47327491396,543,Employed,Bachelor's,6463.389499551039,24,Type_7,Indianapolis,2020-03-12,no,1,A,
CUST00637,38,Female,47758.571139853106,616,Employed,Bachelor's,9517.757033190195,48,Type_11,Denver,2023-05-26,yes,0,A,0.13054229242835844
CUST00402,38,,37890.41087411878,573,Employed,Master's,10205.62025734791,12,Type_2,Charlotte,2021-08-06,no,0,A,
CUST00936,25,female,25968.91299929653,736,Employed,Some College,6066.556345521364,48,Type_9,Philadelphia,2022-01-17,NO,0,A,
CUST00801,31,Female,43399.86535058526,,Employed,High School,1089.1188485920663,36,Type_9,Fort Worth,2023-07-03,YES,0,A,1.9961523197549256
CUST00735,43,Female,293947.1891846561,713,Self-Employed,Bachelor's,3779.8747184138556,36,Type_4,,2020-02-08,no,0,A,-0.8121571305340674
CUST00949,40,Female,35646.899849322544,630,Employed,,10833.108418884913,48,Type_3,San Jose,2023-05-06,no,0,A,
CUST00219,38,Male,55713.414091899096,668,EMPLOYED,Bachelor's,51833.82587911968,24,Type_6,San Diego,2020-11-02,yes,0,A,
CUST00641,58,M,47225.316287224116,576,Employed,High School,5768.549959075575,48,Type_3,Jacksonville,2023-05-08,no,0,A,
CUST00951,42,M,60198.499196399076,576,Employed,Master's,50077.37702400742,36,Type_0,Las Vegas,2023-04-15,no,0,A,
CUST00783,45,male,42583.73526346018,,Employed,Some College,18225.774572087223,12,Type_9,,2022-06-09,no,0,A,
CUST00887,33,Male,35478.95157655329,599,Student,Master's,1085.1056936178618,12,Type_9,Oklahoma City,2020-10-18,NO,0,A,
CUST00956,42,Female,50317.52984235844,,Employed,Master's,651.1107349763276,48,Type_1,Phoenix,2021-04-25,yes,0,A,
CUST00624,57,Female,80118.86202151142,,Employed,Some College,12118.060779606305,24,Type_8,Boston,2023-09-05,no,0,A,
CUST00872,21,Female,54344.766962554735,545,Employed,Some College,30011.340057615285,36,Type_7,Las Vegas,2020-04-03,no,0,A,-1.5889896024777754
CUST00922,39,FEMALE,39701.78621847261,610,Unemployed,Master's,5576.888607775818,48,Type_8,Dallas,2022-05-08,yes,0,A,
CUST00386,42,Female,40460.9053157923,590,Self-Employed,Bachelor's,4436.610591795745,60,Type_7,,not-a-date,,0,A,
CUST00938,40,Female,159142.02385782864,588,Self-Employed,High School,43305.06222428585,36,Type_8,San Jose,2023-06-01,no,0,A,
CUST00509,,male,67071.09553473188,572,Employed,Some College,26264.91619646772,12,Type_9,,2021-10-02,yes,0,A,
CUST00267,,Male,40854.17845160058,635,Retired,High School,1668.0281163071434,36,Type_9,Fort Worth,2021-09-03,yes,0,A,0.0021184210174724715
CUST00852,30,Female,26383.277433505278,650,Self-Employed,High School,72898.18676484251,36,Type_3,Los Angeles,2023-09-08,no,0,A,
CUST00441,37,Male,34191.96180748379,,Employed,Bachelor's,11840.226592512969,24,Type_3,Dallas,2022-01-16,yes,0,A,-1.2561552745073867
CUST00496,25,Female,,511,Retired,Bachelor's,16374.617652233032,36,Unknown,Los Angeles,2022-06-08,no,0,A,
CUST00112,38,Female,68634.5731656833,601,Employed,Master's,13178.495271037025,48,Type_6,Houston,2021-10-18,no,0,A,
CUST00691,51,Female,117237.42111975576,663,Employed,High School,40133.27518440947,24,Type_11,Fort Worth,2022-12-27,yes,0,A,
CUST00232,38,M,71772.07975976396,625,Retired,Bachelor's,30131.088321952386,60,Unknown,Seattle,2021-07-29,yes,0,A,
CUST00904,40,,,,Employed,Master's,54707.66155310954,36,Type_0,New York,2021-03-10,no,0,A,
CUST00607,23,Male,33189.39377829915,526,Unemployed,Master's,17291.056441127737,36,Type_5,Houston,2021-01-31,yes,0,A,-1.56410176347928
CUST00671,18,Female,56593.11990314941,583,Self-Employed,Master's,51704.61489461231,48,Type_1,Chicago,2020-09-29,yes,0,A,
CUST00373,49,M,68501.75445712368,543,Employed,High School,14615.107392224794,,Type_8,Chicago,2022-09-10,no,0,A,
CUST00527,38,male,66081.6153625232,577,Employed,High School,27722.855856708553,12,Type_5,San Antonio,2021-10-29,no,0,A,
CUST00877,40,FEMALE,27750.002172572542,596,Employed,Master's,2971.1510089755216,36,Unknown,San Diego,2023-08-03,no,0,A,
CUST00233,30,Female,23305.506989035057,588,EMPLOYED,Bachelor's,2125.9314028382178,48,Type_6,Los Angeles,2021-12-23,no,0,A,
CUST00816,41,Male,,618,Student,PhD,17782.042148559878,48,Type_9,San Francisco,2021-07-31,yes,0,A,
CUST00676,24,Male,65470.13553438344,561,Employed,Master's,10091.505924133144,36,Type_5,Phoenix,2023-07-21,no,1,A,
CUST00317,34,Male,96303.58944356671,520,Retired,Bachelor's,16210.755533159601,48,Type_1,San Jose,2020-06-09,no,1,A,
CUST00648,35,male,56116.47684133323,607,Retired,High School,28314.71578986488,48,Type_3,San Antonio,2023-11-26,yes,0,A,0.9390291574991455
CUST00410,46,Female,63293.14596753812,538,Employed,Bachelor's,5315.46096036919,24,Type_11,Columbus,2020-03-03,no,0,A,
CUST00934,43,male,158339.13887417002,639,EMPLOYED,Master's,41202.947280710185,48,Type_6,Denver,2022-12-31,yes,0,A,
CUST00709,58,male,79851.43399156553,577,Self-Employed,High School,3348.4046522396648,24,Type_10,Boston,2021-05-12,no,0,A,
CUST00358,41,Male,42876.47761590506,563,Employed,Bachelor's,2880.113047696376,48,Unknown,San Jose,2023-09-14,yes,0,A,
CUST00258,43,Male,,,Student,Some College,3668.2511484250385,48,Type_5,New York,2020-08-05,no,0,A,
CUST00744,44,FEMALE,65132.52022456795,559,Self-Employed,,1764.1326673826113,48,Type_1,San Diego,2020-05-06,no,1,A,
CUST00627,36,Female,,523,Employed,PhD,21286.819857577935,12,Type_1,Boston,2022-11-11,no,0,A,
CUST00632,,Female,61970.73599731803,620,Employed,Master's,11084.201435670144,36,Type_9,New York,2022-07-02,no,0,A,
CUST00282,57,Female,115110.62271810556,584,Employed,Bachelor's,6531.697436782208,12,Type_8,Nashville,2022-10-15,no,0,A,
CUST00376,48,FEMALE,66100.59644006417,665,Unemployed,,20177.875519694262,48,Unknown,Seattle,2022-12-02,no,0,A,
CUST00384,28,Male,88645.5142861837,520,Employed,,121.76302118757788,60,Type_10,Dallas,2021-10-09,no,0,A,
CUST00224,32,Male,18684.77091319637,614,Self-Employed,Bachelor's,9274.541721203997,36,Type_7,Nashville,2021-05-20,no,0,A,
CUST00994,25,Female,82843.63915580582,601,Student,PhD,25429.337624752054,,Type_7,Seattle,not-a-date,no,0,A,
CUST00847,67,Male,59088.12213344967,660,Unemployed,High School,45273.41133526343,24,Type_1,Phoenix,not-a-date,no,1,A,
CUST00472,19,Female,10275.027194460145,551,Unemployed,Bachelor's,3802.8513514142796,60,Type_9,Fort Worth,2023-03-04,no,1,A,
CUST00347,21,Female,69918.70438848947,542,Employed,Bachelor's,1006.5144966794127,36,Type_7,Portland,2021-09-16,no,0,A,
CUST00505,32,male,88195.8184025528,638,employed,High School,15143.42617808065,24,Type_6,Seattle,2023-02-06,no,0,A,
CUST00639,22,M,66739.5395827063,,Employed,Bachelor's,2307.7618140109957,,Type_2,Las Vegas,2020-08-24,yes,0,A,0.310186516828704
CUST00101,32,Male,,561,Retired,High School,17022.831609563258,24,Type_9,San Diego,2021-11-22,no,0,A,
CUST00797,46,Female,1021442.5210005352,572,Employed,PhD,7622.629139739199,36,Type_9,Houston,2021-09-27,no,0,A,
CUST00967,59,Female,44779.126033114786,536,Employed,Master's,16170.899948669501,36,Type_11,Dallas,2023-02-01,yes,0,A,
CUST00941,48,Male,,568,Self-Employed,,25439.29137467667,24,Type_6,San Francisco,2020-02-29,no,0,A,
CUST00619,40,male,109565.36941487502,,Employed,Master's,1561.6366328489905,24,Type_5,Portland,2021-06-12,yes,0,A,1.0397622896047818
CUST00890,47,FEMALE,60463.18995655376,701,Employed,Some College,240.31571240094326,24,Type_6,Phoenix,2020-07-11,yes,0,A,
CUST00835,,Male,78702.8000399693,679,Employed,High School,838.4979850342179,48,Type_8,Nashville,2022-02-13,no,0,A,
CUST00645,34,Male,26587.63127015604,,Self-Employed,PhD,17248.723386073958,36,Type_11,Seattle,2020-03-14,no,0,A,1.4222585085763269
CUST00881,31,Female,23399.876209486036,637,Unemployed,High School,62472.187584273306,48,Type_3,Chicago,2020-05-24,yes,0,A,
CUST00556,32,FEMALE,65855.04441015956,589,Self-Employed,High School,32180.579444271545,60,Type_5,San Antonio,2023-10-02,no,0,A,
CUST00999,44,Male,39689.70881669229,655,Self-Employed,Bachelor's,1454.651646012353,36,Type_2,Denver,not-a-date,YES,0,A,
CUST00577,47,M,95569.88366593339,,Employed,Bachelor's,4704.438261033785,12,Type_2,El Paso,2023-11-30,yes,0,A,
CUST00795,50,,61913.62313415733,,Self-Employed,Bachelor's,39634.783842019315,36,Type_10,Austin,2021-03-26,no,0,A,
CUST00085,,Female,,531,Student,,2621.9850670949236,,Type_10,San Antonio,2020-05-28,no,0,A,
CUST00242,44,Male,55592.05915940418,567,Self-Employed,Bachelor's,19130.306489410785,12,Type_5,Philadelphia,2023-02-04,yes,0,A,
